age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
84,-1.2565,15.4036,0.10746,12.865,13.879,15.404,17.367,19.448,15.4036,1.655270856
85,-1.2693,15.4211,0.10792,12.873,13.89,15.421,17.398,19.501,15.4211,1.664245112
86,-1.2819,15.4397,0.10837,12.882,13.902,15.44,17.43,19.554,15.4397,1.673200289
87,-1.2941,15.4593,0.10883,12.892,13.914,15.459,17.464,19.609,15.4593,1.682435619
88,-1.306,15.4798,0.10929,12.903,13.928,15.48,17.499,19.666,15.4798,1.6917873419999998
89,-1.3175,15.5014,0.10974,12.915,13.943,15.501,17.534,19.723,15.5014,1.7011236360000002
90,-1.3287,15.524,0.1102,12.927,13.958,15.524,17.571,19.783,15.524,1.7107448
91,-1.3395,15.5476,0.11065,12.94,13.974,15.548,17.609,19.843,15.5476,1.72034194
92,-1.3499,15.5723,0.1111,12.954,13.992,15.572,17.648,19.905,15.5723,1.73008253
93,-1.36,15.5979,0.11156,12.969,14.01,15.598,17.689,19.969,15.5979,1.740101724
94,-1.3697,15.6246,0.11201,12.984,14.029,15.625,17.73,20.034,15.6246,1.7501114459999998
95,-1.379,15.6523,0.11246,13.001,14.049,15.652,17.773,20.1,15.6523,1.760257658
96,-1.388,15.681,0.11291,13.018,14.07,15.681,17.817,20.167,15.681,1.7705417099999998
97,-1.3966,15.7107,0.11335,13.036,14.091,15.711,17.862,20.235,15.7107,1.780807845
98,-1.4047,15.7415,0.1138,13.055,14.114,15.742,17.908,20.305,15.7415,1.7913827
99,-1.4125,15.7732,0.11424,13.075,14.137,15.773,17.955,20.376,15.7732,1.8019303679999998
100,-1.4199,15.8058,0.11469,13.095,14.162,15.806,18.004,20.449,15.8058,1.8127672019999999
101,-1.427,15.8394,0.11513,13.116,14.187,15.839,18.053,20.522,15.8394,1.823590122
102,-1.4336,15.8738,0.11557,13.137,14.213,15.874,18.103,20.597,15.8738,1.834535066
103,-1.4398,15.909,0.11601,13.159,14.239,15.909,18.154,20.672,15.909,1.8456030900000002
104,-1.4456,15.9451,0.11644,13.182,14.266,15.945,18.206,20.748,15.9451,1.856647444
105,-1.4511,15.9818,0.11688,13.206,14.294,15.982,18.259,20.826,15.9818,1.8679527839999999
106,-1.4561,16.0194,0.11731,13.23,14.323,16.019,18.313,20.904,16.0194,1.879235814
107,-1.4607,16.0575,0.11774,13.254,14.352,16.058,18.367,20.983,16.0575,1.89061005
108,-1.465,16.0964,0.11816,13.279,14.382,16.096,18.422,21.062,16.0964,1.901950624
109,-1.4688,16.1358,0.11859,13.305,14.412,16.136,18.478,21.142,16.1358,1.913544522
110,-1.4723,16.1759,0.11901,13.331,14.443,16.176,18.535,21.223,16.1759,1.925093859
111,-1.4753,16.2166,0.11943,13.357,14.474,16.217,18.592,21.304,16.2166,1.9367485379999998
112,-1.478,16.258,0.11985,13.384,14.506,16.258,18.65,21.386,16.258,1.9485213
113,-1.4803,16.2999,0.12026,13.411,14.538,16.3,18.708,21.468,16.2999,1.9602259740000003
114,-1.4823,16.3425,0.12067,13.439,14.571,16.343,18.767,21.551,16.3425,1.9720494750000002
115,-1.4838,16.3858,0.12108,13.467,14.605,16.386,18.827,21.635,16.3858,1.9839926639999999
116,-1.485,16.4298,0.12148,13.496,14.639,16.43,18.887,21.719,16.4298,1.9958921040000002
117,-1.4859,16.4746,0.12188,13.525,14.674,16.475,18.949,21.804,16.4746,2.0079242479999997
118,-1.4864,16.52,0.12228,13.555,14.709,16.52,19.011,21.889,16.52,2.0200656
119,-1.4866,16.5663,0.12268,13.585,14.745,16.566,19.074,21.976,16.5663,2.032353684
120,-1.4864,16.6133,0.12307,13.616,14.782,16.613,19.137,22.063,16.6133,2.0445988309999996
121,-1.4859,16.6612,0.12346,13.648,14.819,16.661,19.202,22.151,16.6612,2.056991752
122,-1.4851,16.71,0.12384,13.681,14.858,16.71,19.267,22.239,16.71,2.0693664000000003
123,-1.4839,16.7595,0.12422,13.714,14.897,16.76,19.334,22.328,16.7595,2.08186509
124,-1.4825,16.81,0.1246,13.747,14.937,16.81,19.401,22.418,16.81,2.0945259999999997
125,-1.4807,16.8614,0.12497,13.782,14.977,16.861,19.469,22.509,16.8614,2.107169158
126,-1.4787,16.9136,0.12534,13.817,15.019,16.914,19.538,22.601,16.9136,2.119950624
127,-1.4763,16.9667,0.12571,13.852,15.061,16.967,19.608,22.693,16.9667,2.132883857
128,-1.4737,17.0208,0.12607,13.889,15.104,17.021,19.679,22.786,17.0208,2.145812256
129,-1.4708,17.0757,0.12643,13.926,15.147,17.076,19.751,22.88,17.0757,2.158880751
130,-1.4677,17.1316,0.12678,13.964,15.192,17.132,19.824,22.975,17.1316,2.171944248
131,-1.4642,17.1883,0.12713,14.002,15.237,17.188,19.898,23.07,17.1883,2.1851485790000003
132,-1.4606,17.2459,0.12748,14.041,15.283,17.246,19.973,23.167,17.2459,2.198507332
133,-1.4567,17.3044,0.12782,14.081,15.33,17.304,20.048,23.264,17.3044,2.211848408
134,-1.4526,17.3637,0.12816,14.122,15.378,17.364,20.125,23.361,17.3637,2.225331792
135,-1.4482,17.4238,0.12849,14.163,15.426,17.424,20.202,23.459,17.4238,2.2387840619999997
136,-1.4436,17.4847,0.12882,14.205,15.475,17.485,20.28,23.558,17.4847,2.252379054
137,-1.4389,17.5464,0.12914,14.247,15.525,17.546,20.359,23.658,17.5464,2.265942096
138,-1.4339,17.6088,0.12946,14.29,15.575,17.609,20.439,23.758,17.6088,2.2796352479999995
139,-1.4288,17.6719,0.12978,14.333,15.626,17.672,20.519,23.858,17.6719,2.2934591820000003
140,-1.4235,17.7357,0.13009,14.377,15.678,17.736,20.6,23.959,17.7357,2.3072372130000005
141,-1.418,17.8001,0.1304,14.422,15.73,17.8,20.682,24.061,17.8001,2.32113304
142,-1.4123,17.8651,0.1307,14.467,15.782,17.865,20.764,24.162,17.8651,2.3349685700000005
143,-1.4065,17.9306,0.13099,14.512,15.836,17.931,20.846,24.264,17.9306,2.3487292939999995
144,-1.4006,17.9966,0.13129,14.558,15.889,17.997,20.929,24.366,17.9966,2.362773614
145,-1.3945,18.063,0.13158,14.604,15.943,18.063,21.013,24.469,18.063,2.37672954
146,-1.3883,18.1297,0.13186,14.65,15.997,18.13,21.096,24.571,18.1297,2.3905822420000002
147,-1.3819,18.1967,0.13214,14.696,16.052,18.197,21.18,24.673,18.1967,2.404511938
148,-1.3755,18.2639,0.13241,14.743,16.106,18.264,21.264,24.775,18.2639,2.418322999
149,-1.3689,18.3312,0.13268,14.79,16.161,18.331,21.348,24.876,18.3312,2.4321836159999997
150,-1.3621,18.3986,0.13295,14.836,16.216,18.399,21.432,24.978,18.3986,2.44609387
151,-1.3553,18.466,0.13321,14.883,16.271,18.466,21.516,25.079,18.466,2.4598558600000002
152,-1.3483,18.5333,0.13347,14.93,16.325,18.533,21.6,25.179,18.5333,2.473639551
153,-1.3413,18.6006,0.13372,14.976,16.38,18.601,21.683,25.279,18.6006,2.487272232
154,-1.3341,18.6677,0.13397,15.023,16.435,18.668,21.766,25.378,18.6677,2.500911769
155,-1.3269,18.7346,0.13421,15.069,16.489,18.735,21.849,25.477,18.7346,2.514370666
156,-1.3195,18.8012,0.13445,15.115,16.544,18.801,21.931,25.574,18.8012,2.52782134
157,-1.3121,18.8675,0.13469,15.161,16.598,18.868,22.013,25.671,18.8675,2.541263575
158,-1.3046,18.9335,0.13492,15.207,16.651,18.934,22.094,25.767,18.9335,2.55450782
159,-1.297,18.9991,0.13514,15.252,16.705,18.999,22.175,25.862,18.9991,2.567538374
160,-1.2894,19.0642,0.13537,15.297,16.758,19.064,22.255,25.956,19.0642,2.5807207539999997
161,-1.2816,19.1289,0.13559,15.341,16.81,19.129,22.335,26.05,19.1289,2.593687551
162,-1.2739,19.1931,0.1358,15.386,16.862,19.193,22.413,26.141,19.1931,2.60642298
163,-1.2661,19.2567,0.13601,15.429,16.914,19.257,22.491,26.232,19.2567,2.6191037669999995
164,-1.2583,19.3197,0.13622,15.472,16.965,19.32,22.569,26.322,19.3197,2.631729534
165,-1.2504,19.382,0.13642,15.515,17.016,19.382,22.645,26.41,19.382,2.6440924400000005
166,-1.2425,19.4437,0.13662,15.557,17.066,19.444,22.72,26.497,19.4437,2.6563982939999997
167,-1.2345,19.5045,0.13681,15.599,17.115,19.504,22.795,26.583,19.5045,2.668410645
168,-1.2266,19.5647,0.137,15.64,17.164,19.565,22.868,26.667,19.5647,2.6803639
169,-1.2186,19.624,0.13719,15.68,17.212,19.624,22.94,26.75,19.624,2.69221656
170,-1.2107,19.6824,0.13738,15.72,17.259,19.682,23.012,26.832,19.6824,2.703968112
171,-1.2027,19.74,0.13756,15.759,17.306,19.74,23.082,26.912,19.74,2.7154343999999995
172,-1.1947,19.7966,0.13774,15.797,17.352,19.797,23.151,26.991,19.7966,2.7267836840000004
173,-1.1867,19.8523,0.13791,15.834,17.397,19.852,23.219,27.067,19.8523,2.7378306930000003
174,-1.1788,19.907,0.13808,15.871,17.441,19.907,23.285,27.143,19.907,2.74875856
175,-1.1708,19.9607,0.13825,15.907,17.484,19.961,23.35,27.217,19.9607,2.759566775
176,-1.1629,20.0133,0.13841,15.942,17.527,20.013,23.414,27.288,20.0133,2.7700408530000002
177,-1.1549,20.0648,0.13858,15.976,17.568,20.065,23.477,27.359,20.0648,2.7805799840000005
178,-1.147,20.1152,0.13873,16.01,17.609,20.115,23.538,27.427,20.1152,2.790581696
179,-1.139,20.1644,0.13889,16.042,17.648,20.164,23.598,27.494,20.1644,2.8006335160000004
180,-1.1311,20.2125,0.13904,16.074,17.687,20.212,23.656,27.559,20.2125,2.8103459999999996
181,-1.1232,20.2595,0.1392,16.105,17.724,20.26,23.713,27.623,20.2595,2.8201224
182,-1.1153,20.3053,0.13934,16.135,17.761,20.305,23.768,27.684,20.3053,2.8293405019999995
183,-1.1074,20.3499,0.13949,16.164,17.796,20.35,23.822,27.744,20.3499,2.8386075510000004
184,-1.0996,20.3934,0.13963,16.192,17.831,20.393,23.875,27.802,20.3934,2.847530442
185,-1.0917,20.4357,0.13977,16.219,17.864,20.436,23.926,27.858,20.4357,2.856297789
186,-1.0838,20.4769,0.13991,16.245,17.897,20.477,23.976,27.913,20.4769,2.8649230790000004
187,-1.076,20.517,0.14005,16.27,17.928,20.517,24.025,27.966,20.517,2.87340585
188,-1.0681,20.556,0.14018,16.295,17.959,20.556,24.072,28.017,20.556,2.88154008
189,-1.0603,20.5938,0.14031,16.319,17.989,20.594,24.117,28.066,20.5938,2.889516078
190,-1.0525,20.6306,0.14044,16.342,18.018,20.631,24.162,28.114,20.6306,2.8973614640000003
191,-1.0447,20.6663,0.14057,16.363,18.045,20.666,24.205,28.16,20.6663,2.905061791
192,-1.0368,20.7008,0.1407,16.384,18.072,20.701,24.247,28.205,20.7008,2.91260256
193,-1.029,20.7344,0.14082,16.405,18.098,20.734,24.287,28.248,20.7344,2.919818208
194,-1.0212,20.7668,0.14094,16.424,18.123,20.767,24.326,28.289,20.7668,2.926872792
195,-1.0134,20.7982,0.14106,16.443,18.148,20.798,24.364,28.329,20.7982,2.933794092
196,-1.0055,20.8286,0.14118,16.461,18.171,20.829,24.4,28.367,20.8286,2.940581748
197,-0.9977,20.858,0.1413,16.478,18.193,20.858,24.436,28.404,20.858,2.9472354000000003
198,-0.9898,20.8863,0.14142,16.494,18.215,20.886,24.47,28.439,20.8863,2.9537405459999997
199,-0.9819,20.9137,0.14153,16.509,18.235,20.914,24.503,28.473,20.9137,2.9599159609999997
200,-0.974,20.9401,0.14164,16.524,18.255,20.94,24.535,28.505,20.9401,2.965955764
201,-0.9661,20.9656,0.14176,16.538,18.274,20.966,24.565,28.536,20.9656,2.9720834559999996
202,-0.9582,20.9901,0.14187,16.551,18.292,20.99,24.595,28.566,20.9901,2.9778654870000003
203,-0.9503,21.0138,0.14198,16.564,18.31,21.014,24.623,28.594,21.0138,2.9835393239999997
204,-0.9423,21.0367,0.14208,16.576,18.327,21.037,24.651,28.62,21.0367,2.9888943360000004
205,-0.9344,21.0587,0.14219,16.587,18.343,21.059,24.677,28.646,21.0587,2.9943365530000006
206,-0.9264,21.0801,0.1423,16.597,18.358,21.08,24.703,28.672,21.0801,2.9996982300000004
207,-0.9184,21.1007,0.1424,16.607,18.373,21.101,24.727,28.695,21.1007,3.00473968
208,-0.9104,21.1206,0.1425,16.617,18.388,21.121,24.751,28.717,21.1206,3.0096855
209,-0.9024,21.1399,0.14261,16.626,18.401,21.14,24.774,28.739,21.1399,3.014761139
210,-0.8944,21.1586,0.14271,16.635,18.414,21.159,24.796,28.76,21.1586,3.019543806
211,-0.8863,21.1768,0.14281,16.643,18.427,21.177,24.818,28.78,21.1768,3.024258808
212,-0.8783,21.1944,0.14291,16.65,18.439,21.194,24.839,28.799,21.1944,3.0288917040000003
213,-0.8703,21.2116,0.14301,16.658,18.451,21.212,24.859,28.817,21.2116,3.033470916
214,-0.8623,21.2282,0.14311,16.665,18.463,21.228,24.879,28.835,21.2282,3.037967702
215,-0.8542,21.2444,0.1432,16.671,18.474,21.244,24.898,28.852,21.2444,3.04219808
216,-0.8462,21.2603,0.1433,16.678,18.485,21.26,24.917,28.868,21.2603,3.0466009900000004
217,-0.8382,21.2757,0.1434,16.683,18.495,21.276,24.936,28.884,21.2757,3.05093538
218,-0.8301,21.2908,0.14349,16.689,18.505,21.291,24.953,28.899,21.2908,3.0550168920000003
219,-0.8221,21.3055,0.14359,16.694,18.515,21.306,24.971,28.915,21.3055,3.059256745
220,-0.814,21.32,0.14368,16.7,18.524,21.32,24.988,28.929,21.32,3.0632576
221,-0.806,21.3341,0.14377,16.705,18.534,21.334,25.004,28.942,21.3341,3.067203557
222,-0.798,21.348,0.14386,16.709,18.543,21.348,25.021,28.956,21.348,3.0711232799999997
223,-0.7899,21.3617,0.14396,16.714,18.552,21.362,25.037,28.969,21.3617,3.075230332
224,-0.7819,21.3752,0.14405,16.718,18.56,21.375,25.053,28.982,21.3752,3.07909756
225,-0.7738,21.3884,0.14414,16.722,18.569,21.388,25.068,28.995,21.3884,3.082923976
226,-0.7658,21.4014,0.14423,16.726,18.577,21.401,25.084,29.007,21.4014,3.0867239219999996
227,-0.7577,21.4143,0.14432,16.73,18.585,21.414,25.099,29.019,21.4143,3.090511776
228,-0.7496,21.4269,0.14441,16.734,18.593,21.427,25.113,29.03,21.4269,3.094258629
