age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
52,0.3487,16.824733333333334,0.09116,14.098349855143237,15.283553796573539,16.824733333333334,18.46373028582343,19.873227647913396,16.824733333333334,1.533742690666667
53,0.3487,16.938166666666667,0.09123,14.191414380714011,15.385442102819376,16.938166666666667,18.589519430480753,20.00969967375572,16.938166666666667,1.5452689450000001
54,0.3487,17.0516,0.0913,14.284452470263089,15.487315005300182,17.0516,18.715326122204036,20.14620519326272,17.0516,1.5568110800000001
55,0.3487,17.157516666666666,0.09138666666666667,14.370688956398855,15.582067559025365,17.157516666666666,18.833214634324886,20.274461872649947,17.157516666666666,1.5679682564444444
56,0.3487,17.263433333333335,0.09147333333333334,14.456894959249446,15.676802329508439,17.263433333333335,18.951123457545737,20.402757359251805,17.263433333333335,1.579143791777778
57,0.3487,17.36935,0.09156,14.543070484011372,15.771519318368687,17.36935,19.06905259358656,20.531091658866465,17.36935,1.590337686
58,0.3487,17.475266666666666,0.09164666666666667,14.629215535880787,15.866218527225367,17.475266666666666,19.18700204416739,20.659464777292516,17.475266666666666,1.601549939111111
59,0.3487,17.581183333333335,0.09173333333333333,14.715330120053485,15.960899957697665,17.581183333333335,19.30497181100834,20.787876720328875,17.581183333333335,1.6127805511111113
60,0.3487,17.6871,0.09182,14.80141424172488,16.055563611404683,17.6871,19.422961895829555,20.91632749377479,17.6871,1.624029522
61,-1.398,18.227,0.12002,14.979972148217781,16.252016763150014,18.227,20.8959817675138,23.90603959930274,18.227,2.18760454
62,-1.4056363636363636,18.446272727272728,0.12064454545454546,15.148712906183336,16.439256988839333,18.446272727272728,21.16557878892321,24.243114803163817,18.446272727272728,2.225442188512397
63,-1.4132727272727272,18.665545454545455,0.12126909090909091,15.317238961320017,16.626325809696027,18.665545454545455,21.435684861240166,24.58181365157395,18.665545454545455,2.2635537285950416
64,-1.420909090909091,18.884818181818183,0.12189363636363637,15.48555220731711,16.81322411793451,18.884818181818183,21.70630345987759,24.922159946609153,18.884818181818183,2.301939160247934
65,-1.4285454545454546,19.10409090909091,0.12251818181818182,15.653654529444466,16.999952805037513,19.10409090909091,21.977438107448744,25.26417805926665,19.10409090909091,2.3405984834710747
66,-1.4361818181818182,19.323363636363638,0.12314272727272728,15.82154780450005,17.18651276171692,19.323363636363638,22.24909237452621,25.607892946903018,19.323363636363638,2.379531698264463
67,-1.4438181818181817,19.542636363636362,0.12376727272727273,15.989233900759412,17.37290487787507,19.542636363636362,22.52126988041651,25.953330171339122,19.542636363636362,2.418738804628099
68,-1.4514545454545453,19.76190909090909,0.12439181818181819,16.156714677926985,17.559130042566455,19.76190909090909,22.793974293950907,26.300515917662413,19.76190909090909,2.4582198025619832
69,-1.459090909090909,19.981181818181817,0.12501636363636365,16.323991987089258,17.745189143959823,19.981181818181817,23.067209334292674,26.649477013758556,19.981181818181817,2.4979746920661157
70,-1.4667272727272727,20.200454545454544,0.12564090909090908,16.491067670669768,17.93108306930071,20.200454545454544,23.340978771761367,27.000240950606287,20.200454545454544,2.5380034731404955
71,-1.4743636363636363,20.419727272727272,0.12626545454545454,16.65794356238587,18.116812704874373,20.419727272727272,23.615286428674406,27.35283590337108,20.419727272727272,2.578306145785124
72,-1.482,20.639,0.12689,16.824621487207324,18.30237893596917,20.639,23.890136180206408,27.707290753335137,20.639,2.61888271
73,-1.486,20.878,0.12762666666666667,17.00335177093346,18.503009052568935,20.878,24.190859595930682,28.09414826709017,20.878,2.6645895466666665
74,-1.49,21.117,0.12836333333333333,17.181779064296336,18.7034087401243,21.117,24.492222980065183,28.48306490403756,21.117,2.71064851
75,-1.494,21.356,0.1291,17.359905405762376,18.90357895012974,21.356,24.794230126135453,28.874068034133682,21.356,2.7570596
76,-1.498,21.595,0.12983666666666666,17.537732824905447,19.103520632823,21.595,25.096884871177526,29.26718561158825,21.595,2.803822816666666
77,-1.502,21.834,0.13057333333333332,17.71526334239827,19.30323473716382,21.834,25.400191096342105,29.66244619093072,21.834,2.8509381599999997
78,-1.506,22.073,0.13130999999999998,17.892498970004638,19.502722210812866,22.073,25.704152727509364,30.059878943625016,22.073,2.8984056299999996
79,-1.51,22.312,0.13204666666666667,18.06944171057248,19.70198400011095,22.312,26.008773735914655,30.459513675254904,22.312,2.946225226666667
80,-1.514,22.551000000000002,0.13278333333333334,18.246093558027844,19.90102105005844,22.551000000000002,26.3140581387853,30.861380843303355,22.551000000000002,2.9943969500000005
81,-1.518,22.79,0.13352,18.42245649736958,20.099834304294927,22.79,26.62000999998871,31.265511575550462,22.79,3.0429208
82,-1.522,23.029,0.13425666666666666,18.59853250466498,20.298424705079146,23.029,26.926633430692153,31.671937689115538,23.029,3.0917967766666665
83,-1.526,23.268,0.13499333333333333,18.77432354704608,20.496793193269088,23.268,27.23393259003424,32.080691710170214,23.268,3.14102488
84,-1.53,23.507,0.13573,18.94983158270687,20.694940708302386,23.507,27.541911685808564,32.49180689435099,23.507,3.19060511
85,-1.53125,23.786833333333334,0.13657999999999998,19.15390682310097,20.926332678178543,23.786833333333334,27.90159067484042,32.967744743334556,23.786833333333334,3.248805696666666
86,-1.5325,24.066666666666666,0.13743,19.35754951058834,21.157404744058585,24.066666666666666,28.262124172518384,33.44647539897722,24.066666666666666,3.307482
87,-1.53375,24.3465,0.13828,19.560761911247745,21.388157962673947,24.3465,28.623516572616108,33.928032647976956,24.3465,3.3666340199999993
88,-1.535,24.626333333333335,0.13913,19.7635462788305,21.618593387753688,24.626333333333335,28.98577230715025,34.4124508969459,24.626333333333335,3.426261756666667
89,-1.53625,24.906166666666667,0.13998,19.965904854831855,21.848712070029702,24.906166666666667,29.348895846806446,34.89976518718623,24.906166666666667,3.4863652099999998
90,-1.5375,25.186,0.14083,20.167839868562066,22.07851505724209,25.186,29.712891701371184,35.39001120990033,25.186,3.5469443800000002
91,-1.53875,25.465833333333332,0.14168,20.36935353721693,22.308003394144436,25.465833333333332,30.0777644201696,35.883225321850155,25.465833333333332,3.6079992666666665
92,-1.54,25.745666666666665,0.14253,20.570448065948053,22.53717812250917,25.745666666666665,30.443518592509413,36.37944456148178,25.745666666666665,3.6695298699999994
93,-1.54125,26.0255,0.14338,20.771125647932585,22.766040281132945,26.0255,30.81015884813095,36.87870666553148,26.0255,3.7315361900000004
94,-1.5425,26.305333333333333,0.14423,20.971388464442626,22.99459090584198,26.305333333333333,31.17768985766348,37.38105008613043,26.305333333333333,3.7940182266666667
95,-1.54375,26.585166666666666,0.14508000000000001,21.17123868491422,23.22283102949753,26.585166666666666,31.546116333087973,37.8865140084259,26.585166666666666,3.85697598
96,-1.545,26.865,0.14593,21.370678467015917,23.450761682001268,26.865,31.915443028206244,38.39513836873748,26.865,3.9204094499999997
97,-1.5433333333333332,27.193666666666665,0.14684666666666668,21.605129054886767,23.71905117540527,27.193666666666665,32.34512307615902,38.97653538409509,27.193666666666665,3.9932993044444447
98,-1.5416666666666665,27.522333333333332,0.14776333333333333,21.838992959748637,23.98691988201494,27.522333333333332,32.7758509150869,39.56132232442208,27.522333333333332,4.066791714444444
99,-1.54,27.851,0.14868,22.072272113414435,24.254368693404928,27.851,33.2076302782769,40.14952921652254,27.851,4.14088668
100,-1.5383333333333333,28.179666666666666,0.14959666666666666,22.304968430903912,24.52139849503725,28.179666666666666,33.640464906031944,40.74118638245886,28.179666666666666,4.215584201111111
101,-1.5366666666666666,28.508333333333333,0.15051333333333333,22.537083810610966,24.78801016630355,28.508333333333333,34.07435854561403,41.33632444262071,28.508333333333333,4.290884277777778
102,-1.535,28.837,0.15143,22.768620134468883,25.054204580566893,28.837,34.50931495118659,41.93497431882455,28.837,4.36678691
103,-1.5333333333333332,29.165666666666667,0.15234666666666666,22.999579268113443,25.319982605203226,29.165666666666667,34.94533788375582,42.53716723744402,29.165666666666667,4.4432920977777774
104,-1.5316666666666665,29.494333333333334,0.15326333333333333,23.22996306104399,25.58534510164243,29.494333333333334,35.38243111111125,43.14293473257137,29.494333333333334,4.520399841111111
105,-1.5299999999999998,29.823,0.15417999999999998,23.45977334678248,25.850292925409004,29.823,35.820598407765324,43.752308649210086,29.823,4.598110139999999
106,-1.5283333333333333,30.151666666666667,0.15509666666666666,23.689011943030543,26.11482692616237,30.151666666666667,36.25984355489201,44.36532114649916,30.151666666666667,4.676422994444445
107,-1.5266666666666666,30.480333333333334,0.1560133333333333,23.917680651824544,26.378947947736805,30.480333333333334,36.70017034026456,44.98200470096888,30.480333333333334,4.755338404444444
108,-1.525,30.809,0.15693,24.14578125968875,26.64265682818102,30.809,37.14158255819236,45.602392109828614,30.809,4.83485637
109,-1.5203333333333333,31.19666666666667,0.15787166666666666,24.416758781929342,26.955574409821466,31.19666666666667,37.654393062699135,46.30469701478522,31.19666666666667,4.925069761111112
110,-1.5156666666666667,31.584333333333333,0.1588133333333333,24.686958984700123,27.267954075858228,31.584333333333333,38.16839080201451,47.01060329526932,31.584333333333333,5.016013257777777
111,-1.511,31.972,0.15975499999999998,24.956382685910246,27.579796185522998,31.972,38.68357713587627,47.72012187628147,31.972,5.107686859999999
112,-1.5063333333333333,32.35966666666667,0.16069666666666665,25.22503067773567,27.891101086440337,32.35966666666667,39.19995338138835,48.43326338735425,32.35966666666667,5.200090567777778
113,-1.5016666666666667,32.74733333333333,0.16163833333333333,25.492903726809743,28.201869114681987,32.74733333333333,39.71752081268918,49.15003815648638,32.74733333333333,5.29322438111111
114,-1.4969999999999999,33.135,0.16258,25.760002574409967,28.512100594820126,33.135,40.23628066062377,49.87045620409105,33.135,5.387088299999999
115,-1.4923333333333333,33.522666666666666,0.16352166666666665,26.026327936641096,28.821795839979625,33.522666666666666,40.75623411241938,50.59452723696169,33.522666666666666,5.481682324444444
116,-1.4876666666666667,33.910333333333334,0.16446333333333332,26.29188050461459,29.130955151889374,33.910333333333334,41.27738231136496,51.32226064225906,33.910333333333334,5.577006454444444
117,-1.483,34.298,0.165405,26.556660944624472,29.439578820932613,34.298,41.799726356494425,52.053665481522685,34.298,5.67306069
118,-1.4783333333333335,34.68566666666666,0.16634666666666664,26.820669898319668,29.747667126196276,34.68566666666666,42.32326730227391,52.78875048471051,34.68566666666666,5.769845031111109
119,-1.4736666666666667,35.07333333333333,0.16728833333333332,27.083907982872862,30.05522033551949,35.07333333333333,42.848006158293025,53.52752404427054,35.07333333333333,5.867359477777777
120,-1.469,35.461,0.16823,27.34637579114589,30.362238705540957,35.461,43.37394388896015,54.269994209247415,35.461,5.96560403
